,patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,cohort_x,batch_domain_x,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,mutation_x,egfr_hotspot_label_x,is_egfr_hotspot_x,ligand,protein,binding_type,median_binding_nM,median_p_binding,n_measurements,standard_units,pref_name,canonical_smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,HeavyAtomCount,mutation_binding_context,protein_ligand_pair,mutation_y,EGFR_type,cohort_y,batch_domain_y,gene,egfr_hotspot_label_y,is_egfr_hotspot_y,mutation_class,is_nonsynonymous,has_exon19del,has_L858R,has_L861Q,has_G719X,has_exon20_alteration,has_other_mutation,mutation_count,is_compound_mutation,binding_type_IC50,binding_type_KD,drug_erlotinib hydrochloride,drug_imatinib
194,C3N-01021,25.6077934875998,13.23,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.00146744647665,10.583122355255949,18.86502063329012,18.00146744647665,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
195,C3N-01023,24.8365551759637,11.88,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.70989100525025,17.70989100525025,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
196,C3N-01023,24.8365551759637,11.88,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.70989100525025,17.70989100525025,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
197,C3N-01023,24.8365551759637,11.88,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.70989100525025,17.70989100525025,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
198,C3N-01024,25.0245566740671,12.42,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.33931340512735,18.33931340512735,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
199,C3N-01024,25.0245566740671,12.42,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.33931340512735,18.33931340512735,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
200,C3N-01024,25.0245566740671,12.42,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.33931340512735,18.33931340512735,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
201,C3N-01030,25.8151951647821,13.19,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
202,C3N-01030,25.8151951647821,13.19,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
203,C3N-01030,25.8151951647821,13.19,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
204,C3N-01071,24.8046170557369,9.46,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.817716983425953,17.817716983425953,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
205,C3N-01071,24.8046170557369,9.46,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.817716983425953,17.817716983425953,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
206,C3N-01071,24.8046170557369,9.46,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.817716983425953,17.817716983425953,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
207,C3N-01072,25.8027200760202,13.5,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
208,C3N-01072,25.8027200760202,13.5,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
209,C3N-01072,25.8027200760202,13.5,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
210,C3N-01074,25.7077462374607,12.21,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.4378756012437,18.4378756012437,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
211,C3N-01074,25.7077462374607,12.21,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.4378756012437,18.4378756012437,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
212,C3N-01074,25.7077462374607,12.21,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.4378756012437,18.4378756012437,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
213,C3N-01405,25.1491148348766,13.29,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.95147733793525,18.95147733793525,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
214,C3N-01405,25.1491148348766,13.29,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.95147733793525,18.95147733793525,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
215,C3N-01405,25.1491148348766,13.29,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.95147733793525,18.95147733793525,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
216,C3N-01410,25.4636016577533,12.38,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.26706456372495,18.26706456372495,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
217,C3N-01410,25.4636016577533,12.38,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.26706456372495,18.26706456372495,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
218,C3N-01410,25.4636016577533,12.38,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.26706456372495,18.26706456372495,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
219,C3N-01413,25.5106660402709,13.44,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
220,C3N-01413,25.5106660402709,13.44,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
221,C3N-01413,25.5106660402709,13.44,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
222,C3N-01414,25.1925911500859,11.96,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,16.715376315681198,10.583122355255949,18.6298796038158,17.6726279597485,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
223,C3N-01414,25.1925911500859,11.96,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,16.715376315681198,10.583122355255949,18.6298796038158,17.6726279597485,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
224,C3N-01414,25.1925911500859,11.96,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,16.715376315681198,10.583122355255949,18.6298796038158,17.6726279597485,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
225,C3N-01415,27.1873355673688,14.53,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.465072433143952,10.583122355255949,18.86502063329012,18.465072433143952,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
226,C3N-01415,27.1873355673688,14.53,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.465072433143952,10.583122355255949,18.86502063329012,18.465072433143952,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
227,C3N-01415,27.1873355673688,14.53,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.465072433143952,10.583122355255949,18.86502063329012,18.465072433143952,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
228,C3N-01416,26.1477894762281,13.74,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.67756894987355,18.67756894987355,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
229,C3N-01416,26.1477894762281,13.74,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.67756894987355,18.67756894987355,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
230,C3N-01416,26.1477894762281,13.74,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.67756894987355,18.67756894987355,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
231,C3N-01488,25.8924374777076,13.3,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
232,C3N-01488,25.8924374777076,13.3,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
233,C3N-01488,25.8924374777076,13.3,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
234,C3N-01489,25.3649592833841,12.87,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.72364871818195,18.72364871818195,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
235,C3N-01489,25.3649592833841,12.87,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.72364871818195,18.72364871818195,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
236,C3N-01489,25.3649592833841,12.87,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.72364871818195,18.72364871818195,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
237,C3N-01799,24.9735254804085,13.19,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
238,C3N-01799,24.9735254804085,13.19,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
239,C3N-01799,24.9735254804085,13.19,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
240,C3N-01823,25.1618930074769,12.65,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.871326806181898,10.583122355255949,18.86502063329012,17.871326806181898,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
241,C3N-01823,25.1618930074769,12.65,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.871326806181898,10.583122355255949,18.86502063329012,17.871326806181898,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
242,C3N-01823,25.1618930074769,12.65,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.871326806181898,10.583122355255949,18.86502063329012,17.871326806181898,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
