patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,cohort,batch_domain,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,ligand,protein,binding_type,standard_value,standard_units,p_binding
C3L-00094,24.7383165786791,12.28,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-00094,24.7383165786791,12.28,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-00094,24.7383165786791,12.28,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-00094,24.7383165786791,12.28,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-00095,24.9813336570897,12.34,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-00140,25.030301878115,12.47,1,CPTAC,CPTAC,,,17.530325112873,,18.44859567402295,17.989460393447978,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-00144,25.5229505272406,13.26,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-00263,25.2077115074721,12.3,1,CPTAC,CPTAC,,,,,18.78487997569265,18.78487997569265,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-00279,25.7485218030559,13.15,1,CPTAC,CPTAC,,,,,18.6326719038641,18.6326719038641,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-00368,25.8287616618409,13.59,1,CPTAC,CPTAC,,,18.3238196875235,,19.256333267017556,18.790076477270524,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
